Confusion Matrix:
           0     1     2     3     4     5     6     7     8     9    10    11    12    13    14    15    16    17    18    19    20    21    22    23    24    25    26    27    28    29    30    31    32    33    34    35    36    37    38    39    40    41    42    43    44    45    46    47    48    49    50    51    52    53    54    55    56    57    58    59    60    61    62    63    64    65    66    67    68    69    70    71    72    73    74    75    76    77    78    79    80    81    82    83    84    85    86    87    88    89    90    91    92    93    94    95    96    97    98    99   100
   50:     0     0     0     0   199   109   189     0    11     0     0     0     0     0     0    99   112     0    81     0     0     0     3     0     1     5     0     0   212   198    20     0     1     0     0     0     0     0     0     8    20     1     0    14     0     0     0     0     0     0   997     4     0     0     0     0     0    28     0     3     0     0     0     0     0     0     0     0     0     0     4     0     0     0     0     0     0     0  1368     0     0     0     4     0     0     0   152     0     0    82     0   434     0     1     0   234    62     0     0     1     0
   51:     0     0     0     3     0   258     0    36     9   228   559     8     0     0  1448    43    58    13     0     1   176     0     0     0     0     0     0     1   163   121     0     4     0     0     1     0   278     0    20     4     0     0    92     0     4    12    26   178     0     0     0  2160   107     0   136     0     1    17     0    14    36     0     0     0     0     6     0     8     8    17     3     0     0     0    37     5     5     9     0     0     0     0     0   150     0     3   109     0    48     6     0  1385   265     0     0     0     0     0    29     1    32
   52:     0     0     0     0     0  1120     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0    40     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0  2639     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0    41     0     0     0     0     0    31     4     0     0     0     0     0     0     0     0    24     0     0     0     0     0
   53:     0     0     0     3     0     0     0     0     0    14     0     0     0   854     0     0     0    11     0     0     0     1     0     0   116     0     0     0     0     0     0     0     0     0     1     0     0     0     0     0     0     0     0     0     0     0     0     0     3     0     0     0     0  3723     3     0     0     3   479   222     0     0     9     0     0   109     0     0     0     0     0     0     0     5     0     0    11     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
   54:     0     0   345   707     3     0     0     0     0     0     0     0     0     0    74    63   140     0   204     0    25     0    11     0    11     0     0     3     0     0     0    41     0     0    94   325     0     0     1     0     0     0    95    89     0     0    99     0     0     1     0     0     0     0  3425     0     0     6     0     0    19     0     0     0     0     0     0     0     0   141     0     0     0     0     0     0     0     0     6     0    15     0     0    19     0     0     0     0     8     0     5     0    16     0    13     0     0     0     2   569     0
   55:     0     0     2     0     0     6    58    13     0     0     0     0     0     0    12     0     4     0     0     0     5     0     0     0     0     1     0     0    19    21  1295     0   871     0     0     0    53     3     0     8     0     0     3   421     1  1858     3     0     0     0    54     1     0     0     0   287     8     2     0     0     0     5     0   133     0     0     0     0     3     0     0     1     0     0     2     0    62     0    55    26     0     0     0   199     0     0     0     0    30     2   722    19   882  1066     0     0     0     1   131     0    56
   56:     0     0     0     0   274     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0    12   191     0     0     0     0     0     0     0     0     0     0     0     0     0    11     0     0     0     0     0     0     0     0     0     0     0     0  4043     0     0     0     0     4     0     0     0     0     0     0     0     0     4     0     0     0   138     0     0     0     0     0     0     0     0     0     0   204     1     0     0     0     0     0     0     0     0   243     0     0     0     0     0
   57:     0     0     0     0     2    45     0     2     0     0     0     0     0    45    61    55     6    84     0     0     9     1     0     0     2     2    98     0     0     0     0     0     0    19     0     0     0     5    16     0     0     0    58     5     0    17     2     0     0     0     0     0     1    60   165    11     0   937     1    44     2     2   164    26     0    13   112     0   341     0    26     2     0     0    49     0   663     2     0     1     0     0     0     0     0     2   458     0     5     4     0     0    34     0     0     0     0     0     0     3     1
   58:     0     0     0     0   143     0     0     0     0     0     0     0    18     0     0     0     0     0     0     0     0     0     0     0     0     0   224     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0  6252     0     0   482     3    18     0     0   632     0     0     0    47     0     0    24    59     0     0     0     0     0     0     0   686     0     0     0     0     0     0     0     0     0     0     0     0    91     0     0     0     0     0
   59:     0     0     0     0     1     0     0     0     0     0     0     0    13     0     0     0     0     5     0     0     0     0     0     0     0     0    84     0     0     0     0     0     0    16     0     0     0     0   420     0     0     0     0     0     0    20    11     0     0     0     0     0     0    21     2     0     0     0     8 10545     0   244   179     0     0     0     0     0     0    18     1     0     0     0     0     0     0    73     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     1     0
