Average: 0.685361
Micro Average: 0.685361
Macro Average: 0.650120
Confusion Matrix:
           0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21       22       23       24       25       26       27       28       29       30       31       32       33       34       35       36       37       38       39       40       41       42       43       44       45       46       47       48       49       50       51       52       53       54       55       56       57       58       59       60       61       62       63       64       65       66       67       68       69       70       71       72       73       74       75       76       77       78       79       80       81       82       83       84       85       86       87       88       89       90       91       92       93       94       95       96       97       98       99      100
34:       53        0      145       27        0        0        0        0        0        2        0        0        3        0        0        0        0        3        0      461        0        0        0        0        0        0        0        0        0        0        0        0        0       64     1313        0       14        0      609        0        0        0        0        0        0        0        0        0        0      129        1        0        0        0      528        0        0        0        0        0        0        0        0        0        0        3        0        0        0        0        0       46        0        0        3        0        0       25        0       39        0        0        0        0        0        6        0        0       32        0        0        0        0        2        0        0        0        0        0        0       13 
35:        0        0        0        0        0        0        0        0        0        0        0        0        0        0      105        0        0        0       14        0        0        0        0        1        0        0        0        0        0        0        1        0       51        0        0     4570        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        8        0        0        0        0        0        0      251        0        0        0        0       40        0       60        0        0        0        0        0        0     3254        0        0        7        0        0        0        0        0 
36:        0        0        0      184        0        0        0        0        0       27        0        0        0       25        0        0      557        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0       42        0     2042       22        0        4        0        0        0        0        0        0       18        0        0        0        0       76        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        0       16        0        0        0        0       58        0        0        0        0        0        0        0        0        4        0        0        0       47        0        0        0        0        0        0        0        0        3        0        0 
37:        0        0       17       96        0      102        0      216       42       20        0        0        9        0      385       28       59        1        0        0      371        0       26        0        1        0        0        0        0        2        0        4      208        0       41        0      417      144        6        0        0        7       13        0        0        0      167      277        0        2       11        5       14        0      189        0      448        0        0        0        0        0        0        0        0        8        0        0        0       23        0      243        0       15        1        0       59       51      270      257        0        0        0      144        0       15        2        0        0       36        0       85       20       35      442        0       59       19        0        0        0 
38:        0        0        0        2        0        0        0        0        0        0        0        0      115        1        0        1        0      140        0        0        0        0        0        0       13        0        0        0        0        0        0        0        0      307       88        0        0        0     7770        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1       13        0       24        0        0        0      188        0        0        0        0        0        0        0        0        0        0        0      271        0        0        0        0        0        0        0       42      469        0        0        0        0        0        0        0        9        0        0        0        0        0        0 
39:        0        0        0        0       23        0       11        1       21        0       20        0        0        0        3       24        1        0       41        0      118        1        0        0        0       89        0        5        0      373        0        0        0        0        1       14        0        0        0     1090        4       65        2       18      670        0        0        3        0        0      488        0      163        0        0        6      443       62        0        0        0        0        0        0        0        0        0      319        0        0       76        3        0        0       12       15        8        0       38        5        4        0        3        0        0       96       49        0        6        5        0        3       44       20        0        1      122        3        0        6        0 
40:        0        0        0        0        0        3        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        2        0      247        0        0        0        0        0        0        0        0        0     6295       75        0        0        0        0        0        0        0        0        0        0        7        0        0        0       30        0        0        0        0        0        0        0        0        0        0        0        0        0        7        0        0        0        0        0        0        0        0        0        0        0        0        0       12        0        0        0        0        0        0        0        0        0        0        0        4        0        0        0        0 
41:        0        0        0        0        0        0        0        0        0        0        9        0        0        0        0        0        0        0        0        0        0        0        0        3        0        0        0        0       35        0       24        0       58        0        0        3        0        0        0        0        5     8522        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0       15        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0       11        0        0        0        0        4        0        0        0        1        0        0        0 
42:        0        0        0        0        0        2        0        5        0      115       36        0        0        0       57        0        0        0        0        0       10        0        0        0        0        0       10        0        0        0        0        0        0       20        0        1        0        0        6       20        0        0     1706        0       27        0        2       28        0        0        0        0        0        0        0        0        0      528        5        2       23        0        0        3        0       13        0        0        1        1        0       17        0        0        0       34      307        0        2        4        0        0        0       33        0        0        0        0       88        5        0        0       32      153        0       26        0        0        0        0      168 
43:        0        0        0        2       12        0        1        0       13        0        0        0        0        0        7        2        0        0        0        0        0      105        0        0        0        0        0        0        0       20        0       15        0        0        0        0        0       23        0        0        0        0        0    11015        1        0        3        9       50        0        0        0        8        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        3        0        0        0        1        0        0        0       29        0       18        0        6        0       11        0        0        0        9       69        0        0        0        0        0        0        0        0        0        0        0        0        0 
44:        0        0        0        0        1       10       21        0        1        0        7        0        0        2        0        6       16        0        0        0        0        5        0        6        0        0        0        0       89        5        0        0        4        0        0        0        0        0       18      659       16        0      164       85     1502        0        0        0        0        0      365        0        0        0        0        1        0        9        0        0        0        0        0        0        0        0        2       22        0        0       73        0        0        0        1        1        2        0        4        7        0        0        0        6        0        0        0        0       12       21        0       96      174       18        0        0       19        1        0        3        4 
45:        0        0       16       88        0        0        0        0        0        0        0        0       24        4        0        0      128        0        0        0        0      213        0        0        0        0        0        0        0        0        0        0      999        0        0        0        0        0        3        0        0        0        0        0        0     7725        0        0        0        0        0        0        0        0      146        9        0        0      234      182        2       63        3        0       26      137       17        0        0        0        0        0        0        0        2        0        0        3        0        0        0        0       31        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1       24 
46:        0        0      219       11        0        0        0        0        0        0        0        0        0        0        0        0      428        0        0        0       61        0        0        0        0        0        0        0        0        0        0        0      120        0       13        0      231        0       30        0        0        0        0        0        0        0     1288        5        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        8        0        0        0        0        0        0        0        0        0        0       10        0      212        0        0        3        0        0        0       29        5        0      249 
47:        0        0        0       10      158      348        0      593        0        0        0        0        0       85     2502       25        0        0        0        0       79        0      185        6        0        0        0        0        0        5        0        0        0        0        0        3       77      649        0        2        0        0      228        0        0       10      551      127        0        0      108       79        0        0      851      326        0     1680        0       37     1514        0        0     1011        0        7        0        0       17        0        0        1        0        0        0        0     2344        0      169        0        0        0        0      523        0      167        8        0        0      441      904        0        0        0        0        0        0        0       17        0        0 
48:        0        0        0       16        0        0        0        0        0        0       61        0        0        0        0        0        0        0        0        0        0       14        0        0        0        0        0        0        0        0        0        3        0        0        0        0        0        2        0        0        0        0        0        0        0        0        0        0     5181        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0      649        0        0      357        0        0        0        0       30       23        0        2        0        0        0      177        5        0        0        0        0        4        0        0        0        0        0        0        0 
49:        0        0        0        1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        0        0      917        0        0        0        0        0        0        0        0        1        2        0        0        0        0        0        0        0        0        0        0        0        0        0        0     6166        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        7        0        0        0      170        0        0        0        0        0        0        0        0        1        0        0        0        0        0        0        0      520        0        0        0        0        0        0 
